id,title,imdb_index,kind_id,production_year,imdb_id,phonetic_code,episode_of_id,season_nr,episode_nr,series_years
2726085,Hearts and Hands,,7,1957,,H6325,2726073,1,7,
2726086,Henry's Girl,,7,1957,,H5626,2726073,1,24,
2726087,Hiding of Black Bill,,7,1957,,H3521,2726073,1,31,
2726088,Hygeia at the Solito,,7,1957,,H2324,2726073,1,16,
2726089,Hypothesis of Failure,,7,1957,,H1321,2726073,1,30,
2726090,Man About Town,,7,1957,,M5135,2726073,1,2,
2726092,One Dollar's Worth,,7,1957,,O5346,2726073,1,21,
2726093,Only a Horse Would Know,,7,1957,,O5462,2726073,1,17,
2726094,Sam Plunkett's Promise,,7,1957,,S5145,2726073,1,3,
2726095,Sisters of the Golden Circle,,7,1957,,S2362,2726073,1,15,
2726096,The Atavisim of John Tom Little Bear,,7,1957,,A3125,2726073,1,18,
2726097,The Buyer from Cactus City,,7,1957,,B6165,2726073,1,35,
2726098,The Count and the Wedding Dress,,7,1957,,C5353,2726073,1,39,
2726099,The Emancipation of Billy,,7,1957,,E5213,2726073,1,42,
2726100,The Fool Killer,,7,1957,,F4246,2726073,1,22,
2726101,The Gentle Grafter,,7,1957,,G5342,2726073,1,40,
2726102,The Guilty Party,,7,1957,,G4316,2726073,1,10,
2726103,The Lonely Man,,7,1957,,L545,2726073,1,34,
2726104,The Lotterman Affair,,7,1957,,L3651,2726073,1,43,
2726105,The Marionettes,,7,1957,,M6532,2726073,1,5,
2726106,The Murderer,,7,1957,,M636,2726073,1,41,
2726107,The Reformation of Calliope,,7,1957,,R1653,2726073,1,1,
2726108,The Roads We Take,,7,1957,,R3232,2726073,1,27,
2726109,The Sphinx Apple,,7,1957,,S1521,2726073,1,28,
2726110,The Tale of the Tainted Tenor,,7,1957,,T4135,2726073,1,38,
2726111,The World and the Door,,7,1957,,W6435,2726073,1,9,
2726112,Tobin's Palm,,7,1957,,T1521,2726073,1,36,
2726113,Two Renegades,,7,1957,,T6523,2726073,1,4,
2726114,Two Thanksgiving Day Gentlemen,,7,1957,,T3521,2726073,1,32,
2726115,Vanity and Some Sables,,7,1957,,V5353,2726073,1,23,
2726116,Wit's End,,7,1957,,W3253,2726073,1,29,
79873,Adventures of the Falcon,,2,1954,,A3153,,,,1954-????
79874,A Border-Line Case,,7,1954,,B6364,79873,1,3,
79875,A Drug on the Market,,7,1954,,D6253,79873,1,2,
79876,A Very Dangerous Bedfellow,,7,1954,,V6352,79873,1,25,
79877,Backlash,,7,1954,,B242,79873,1,1,
79880,Decision in Red,,7,1954,,D2563,79873,1,11,
79881,Double Identity,,7,1954,,D1435,79873,1,5,
79882,Eyes in My Back,,7,1954,,E2512,79873,1,28,
79884,Green Means Danger,,7,1955,,G6523,79873,1,34,
79885,Hot Cargo,,7,1955,,H3262,79873,1,32,
79887,Kiss Me Not,,7,1956,,K253,79873,1,15,
79888,Murder with Hi Fi,,7,1954,,M6363,79873,1,19,
79889,Out of All Evil,,7,1954,,O3141,79873,1,10,
79890,Picture in the Case,,7,1954,,P2365,79873,1,7,
79892,Reunion,,7,1955,,R5,79873,1,30,
79893,Rocky's Asylum,,7,1954,,R245,79873,1,12,
79894,Small Hotel,,7,1955,,S5434,79873,1,35,
79896,Stevedore Kid,,7,1955,,S3136,79873,1,37,
79897,Tangiers Finale,,7,1954,,T5262,79873,1,9,
79898,Target,,7,1954,,T623,79873,1,22,
79899,The $4.98 Buddha,,7,1954,,B3,79873,1,17,
79900,The Baby Sitter,,7,1954,,B1236,79873,1,16,
79901,The Big Break,,7,1954,,B2162,79873,1,29,
79902,The Big Heist,,7,1954,,B23,79873,1,13,
79903,The Blond Bomber,,7,1954,,B4531,79873,1,18,
79904,The Case of the Babbling Brook,,7,1954,,C2131,79873,1,4,
79905,The Case of the Deadly Welcome,,7,1954,,C2134,79873,1,14,
79906,The Case of the Lone Hunter,,7,1954,,C2134,79873,1,8,
79907,The Furious Lady,,7,1954,,F6243,79873,1,6,
79908,The Golden Phony,,7,1954,,G4351,79873,1,23,
79909,The Guilty Stamps,,7,1954,,G4323,79873,1,20,
79910,The Paper Finger,,7,1954,,P1615,79873,1,24,
79911,The Reckoning,,7,1954,,R252,79873,1,27,
79912,The Wheel of Fortune,,7,1955,,W4163,79873,1,38,
166587,A Gal for Grandma,,7,1954,,G4162,166586,1,7,
166591,Ambush Canyon,,7,1954,,A5125,166586,1,5,
166610,Annie Calls Her Shots,,7,1954,,A5242,166586,1,6,
166611,Annie Finds Strange Treasure,,7,1954,,A5153,166586,1,9,
166612,Annie Gets Her Man,,7,1954,,A5232,166586,1,14,
166613,Annie Helps a Drifter,,7,1954,,A5412,166586,1,22,
166614,Annie Joins the Cavalry,,7,1954,,A5252,166586,1,20,
166615,Annie Makes a Marriage,,7,1954,,A5256,166586,1,24,
166616,Annie Meets Some Tenderfeet,,7,1954,,A5325,166586,1,19,
166620,Annie Trusts a Convict,,7,1954,,A5362,166586,1,2,
166593,Annie and the Brass Collar,,7,1954,,A5316,166586,1,1,
166600,Annie and the Lily Maid,,7,1954,,A5345,166586,1,12,
166602,Annie and the Mystery Woman,,7,1954,,A5352,166586,1,17,
166603,Annie and the Outlaw's Son,,7,1954,,A5342,166586,1,26,
166604,Annie and the Silver Ace,,7,1954,,A5324,166586,1,8,
166606,Annie and the Texas Sandman,,7,1954,,A5325,166586,1,18,
166621,Annie's Desert Adventure,,7,1954,,A5232,166586,1,16,
166622,Bull's Eye,,7,1954,,B42,166586,1,21,
166631,Gunplay,,7,1954,,G514,166586,1,3,
166635,Justice Guns,,7,1954,,J2325,166586,1,15,
166637,Outlaw Mesa,,7,1954,,O3452,166586,1,25,
166642,Sharpshooting Annie,,7,1954,,S6123,166586,1,23,
166648,The Cinder Trail,,7,1954,,C5363,166586,1,10,
166649,The Dude Stagecoach,,7,1954,,D3232,166586,1,4,
166652,The Hardrock Trail,,7,1954,,H6362,166586,1,13,
166666,Valley of the Shadows,,7,1954,,V4132,166586,1,11,
2271748,Ship's Reporter,,2,1948,,S1261,,,,1948-1952
1190061,Operation Cicero,,7,1956,,O1635,1190060,,,
1190063,The Miracle on 34th Street,,7,1955,,M6245,1190060,,,
1266009,Interpol Calling,,2,1959,,I5361,,,,1959-????
1266012,Air Switch,,7,1959,,A6232,1266009,1,10,
1266016,Dead on Arrival,,7,1959,,D3561,1266009,1,9,
1266018,Diamond S.O.S.,,7,1959,,D532,1266009,1,7,
1266024,Last Man Lucky,,7,1959,,L2354,1266009,1,15,
1266026,No Flowers for Onno,,7,1959,,N1462,1266009,1,16,
1266029,Private View,,7,1959,,P6131,1266009,1,8,
1266030,Slave Ship,,7,1959,,S4121,1266009,1,13,
1266033,The Angola Brights,,7,1959,,A5241,1266009,1,11,
1266034,The Chinese Mask,,7,1959,,C5252,1266009,1,12,
1266038,The Long Weekend,,7,1959,,L5253,1266009,1,5,
1266039,The Man's a Clown,,7,1959,,M5245,1266009,1,14,
1266040,The Money Game,,7,1959,,M525,1266009,1,2,
1266041,The Sleeping Giant,,7,1959,,S4152,1266009,1,3,
1266042,The Thirteen Innocents,,7,1959,,T6352,1266009,1,1,
1266045,The Two-Headed Monster,,7,1959,,T3523,1266009,1,4,
1266048,You Can't Die Twice,,7,1959,,Y2532,1266009,1,6,
340305,Bowling with the Champs,,2,1955,,B4523,,,,1955-1995
341516,A Slick Trick on Mopey Dick,,7,1958,,S4236,341514,1,5,
341520,Back to Back with Ack Ack Flack,,7,1958,,B2312,341514,1,11,
341533,Bird Brain Bozo,,7,1958,,B6316,341514,1,8,
341538,Bozo Meets King Glum of Gloom,,7,1958,,B2532,341514,1,9,
341540,Bozo Meets the Creepy Gleep,,7,1958,,B2532,341514,1,1,
341541,Bozo Meets the Missing Link,,7,1958,,B2532,341514,1,4,
341545,Bozo's Bozo-Mow-Bile,,7,1958,,B2125,341514,1,19,
341546,Bozo's First Prize Surprise,,7,1958,,B2162,341514,1,10,
341554,Bye Bye Fly Guy,,7,1958,,B142,341514,1,16,
341556,Charley Horse of Another Color,,7,1958,,C6462,341514,1,13,
341567,Dinky Toots His Own Horn,,7,1958,,D5232,341514,1,6,
341568,Doggone Dog,,7,1958,,D2532,341514,1,15,
341577,Flying Carpet Capers,,7,1958,,F4526,341514,1,18,
341596,Horse Fly in the Sky,,7,1958,,H6214,341514,1,3,
341632,Sailing the Sea with South Sea McGee,,7,1958,,S4523,341514,1,14,
341634,Sea Serpent Seance,,7,1958,,S2615,341514,1,17,
341642,Six Gun Fun,,7,1958,,S2515,341514,1,2,
341660,The Space Ace Saves Face,,7,1958,,S1212,341514,1,7,
341663,Three Cheers for the Rocketeers,,7,1958,,T6262,341514,1,12,
341669,Yoo-Hoo Kangaroo,,7,1958,,Y2526,341514,1,20,
511574,(#1.1),,7,1958,,,511573,1,1,
2939984,(1956-11-28),,7,1956,,,2939983,,,
2939985,(1956-12-05),,7,1956,,,2939983,,,
2939986,(1957-03-11),,7,1957,,,2939983,,,
2939987,(1958-05-26),,7,1958,,,2939983,,,
362646,Bucky and Pepito,,2,1959,,B2531,,,,1959-1959
2968585,Universal Bowling Clinic,,2,1955,,U5162,,,,1955-1956
394960,Can Do,,2,1956,,C53,,,,1956-????
397774,Fallout,,7,1959,,F43,397762,1,24,
397788,Sights on Safety,,7,1958,,S2325,397762,,,
399258,Capt'n Sailorbird,,2,1959,,C1352,,,,1959-????
401443,Adventure in Space,,7,1956,,A3153,401442,1,25,
401444,Attila the Hun,,7,1956,,A3435,401442,1,11,
401445,Aztec Papers,,7,1956,,A2321,401442,1,20,
401446,Benedict Arnold,,7,1956,,B5323,401442,1,4,
401447,Blackbeard the Pirate,,7,1956,,B4216,401442,1,10,
401448,Captain Cook and the Hawaiian Islands,,7,1956,,C1352,401442,1,19,
401449,Christopher Columbus,,7,1955,,C6231,401442,1,1,
401450,Curse of Ra,,7,1956,,C6216,401442,1,14,
401451,Daniel Boone,,7,1955,,D5415,401442,1,2,
401452,Discovery of Gold,,7,1956,,D2161,401442,1,17,
401453,Genghis Khan,,7,1956,,G525,401442,1,21,
401454,Hernando Cortez,,7,1956,,H6532,401442,1,15,
401455,King Alfred,,7,1956,,K5241,401442,1,26,
401456,King John,,7,1956,,K525,401442,1,5,
401457,Leonardo DaVinci,,7,1956,,L5631,401442,1,23,
401458,Magellan,,7,1956,,M245,401442,1,6,
401459,Marco Polo,,7,1956,,M6214,401442,1,3,
401460,Meteor,,7,1956,,M36,401442,1,18,
401461,Molly Pitcher,,7,1956,,M4132,401442,1,16,
401462,Pony Express,,7,1956,,P5216,401442,1,7,
401463,Robin Hood,,7,1956,,R153,401442,1,12,
401464,Roger the Robot,,7,1956,,R2636,401442,1,9,
401465,The Great Pyramid of Giza,,7,1956,,G6316,401442,1,22,
401466,Washington and Howe,,7,1956,,W2523,401442,1,13,
401467,William Tell,,7,1956,,W4534,401442,1,8,
401468,William the Conqueror,,7,1956,,W4532,401442,1,24,
418286,The American Thanksgiving: Its History and Meaning,,7,1954,,A5625,418203,3,6,
418295,The Gift of Dr. Minot,,7,1955,,G1313,418203,3,20,
418316,The Rescue of Dr. Beanes,,7,1955,,R2136,418203,3,26,
418335,Young Andy Jackson,,7,1954,,Y5253,418203,2,22,
2571453,Changing the World Through the Housewife,,7,1954,,C5252,2571441,,,
2571469,Knock on Any Door,,7,1958,,K5253,2571441,,,
2571480,Sentence Deferred,,7,1957,,S5352,2571441,,,
451253,Debt to a Stranger,,7,1956,,D1323,451243,,,
418402,Cavalcade of Sports,,2,1944,,C1423,,,,1944-????
436159,Championship Bridge with Charles Goren,,2,1959,,C5152,,,,1959-1964
491247,(#1.35),,7,1957,,,491246,1,35,
491248,999,,7,1957,,,491246,1,36,
491249,An Ounce of Prevention,,7,1957,,O5216,491246,1,16,
491250,Ashes Will Happen,,7,1957,,A2415,491246,1,25,
491251,Bail Out,,7,1957,,B43,491246,1,32,
491252,Case 2206,,7,1957,,C2,491246,1,20,
491253,Charged Bottle,,7,1957,,C6231,491246,1,26,
491254,Death in an Alley,,7,1957,,D354,491246,1,34,
491255,Family on Trial,,7,1957,,F5453,491246,1,22,
491256,Gold in an Old Tin Can,,7,1957,,G4354,491246,1,10,
491257,Harbor Incident,,7,1957,,H6165,491246,1,31,
491258,Junk Detail,,7,1957,,J5234,491246,1,15,
491259,Night of Terror,,7,1957,,N2313,491246,1,30,
491260,Oil Well Incident,,7,1957,,O4523,491246,1,12,
491261,Revolt on the Freeway,,7,1957,,R1435,491246,1,19,
491262,Road Block,,7,1957,,R3142,491246,1,2,
491263,Sunset Strip,,7,1957,,S5232,491246,1,38,
491264,Suspect Number One,,7,1957,,S2123,491246,1,14,
491266,The Bite,,7,1957,,B3,491246,1,11,
491267,The Fishing Trip,,7,1957,,F2523,491246,1,9,
491268,The Fugitive,,7,1957,,F231,491246,1,8,
491269,The Greener Grass,,7,1957,,G6562,491246,1,7,
491270,The Guilty Ones,,7,1957,,G4352,491246,1,4,
491271,The Hired Man,,7,1957,,H635,491246,1,24,
491272,The Killer,,7,1957,,K46,491246,1,33,
491273,The Man with Many Faces,,7,1957,,M5351,491246,1,28,
491274,The Menace,,7,1957,,M52,491246,1,5,
491275,The Misery Chiselers,,7,1957,,M2624,491246,1,29,
491276,The Nelson Case,,7,1957,,N4252,491246,1,23,
491277,The Print with a Face,,7,1957,,P6531,491246,1,3,
491278,The Rookie Sheriff,,7,1957,,R261,491246,1,1,
491279,The Search,,7,1957,,S62,491246,1,37,
491280,The Sniper,,7,1957,,S516,491246,1,21,
491281,The Thief,,7,1957,,T1,491246,1,18,
491282,The Trap,,7,1957,,T61,491246,1,17,
491283,The Uninvited,,7,1957,,U513,491246,1,6,
491284,The Water Skier,,7,1957,,W3626,491246,1,13,
491285,You Can't Kill a Marine,,7,1957,,Y2532,491246,1,27,
1969869,Ankara,,7,1958,,A526,1969868,,,
1969870,Antigua,,7,1956,,A532,1969868,,,
1969871,Athens,,7,1956,,A352,1969868,1,2,
1969872,"Baja, California",,7,1956,,B2416,1969868,1,3,
1969874,Belgrade,,7,1956,,B4263,1969868,,,
1969875,Budapest,,7,1955,,B3123,1969868,,,
1969876,Casablanca,,7,1954,,C2145,1969868,,,
1969877,Edinburgh,,7,1956,,E3516,1969868,,,
1969878,Geneva,,7,1954,,G51,1969868,1,13,
1969879,Havana,,7,1956,,H15,1969868,,,
1969880,Helsinki,,7,1956,,H4252,1969868,,,
1969882,London,,7,1956,,L535,1969868,,,
1969883,Macao,,7,1956,,M2,1969868,,,
1969884,Marseilles,,7,1956,,M6242,1969868,,,
1969885,Mexico City,,7,1954,,M23,1969868,,,
1969886,Monte Carlo,,7,1954,,M5326,1969868,,,
1969890,Prague,,7,1955,,P62,1969868,1,27,
1969891,Rio de Janeiro,,7,1955,,R3256,1969868,,,
1969892,Rome,,7,1955,,R5,1969868,1,30,
1969893,Sofia,,7,1954,,S1,1969868,,,
1969894,Tangiers,,7,1954,,T5262,1969868,,,
1969895,Teheran,,7,1955,,T65,1969868,,,
1969899,Zamboanga,,7,1956,,Z5152,1969868,,,
496004,Exposed,,7,1957,,E2123,495998,1,5,
551101,Beware! No Trespassing,,7,1952,,B6536,551100,1,7,
551105,Chippewa Indians,,7,1952,,C1535,551100,1,5,
551127,Safe Crackers,,7,1953,,S1262,551100,1,25,
551139,The Woman Mayor,,7,1953,,W56,551100,1,36,
569824,A Chair on the Boulevard,,7,1954,,C6531,569823,,,
569825,A Fond Farewell,,7,1954,,F5316,569823,,,
569829,Dry with Three Olives,,7,1954,,D6364,569823,,,
569831,Half the Action,,7,1953,,H4132,569823,,,
569832,Hands,,7,1954,,H532,569823,,,
569833,Hemingway,,7,1953,,H52,569823,,,
569834,If Speech Be Silvern,,7,1954,,I1212,569823,,,
569836,My Last Duchess,,7,1954,,M4232,569823,,,
569837,Portrait of a Lady,,7,1954,,P6363,569823,,,
569838,Short Story,,7,1952,,S6323,569823,,,
569839,Thank You Mr. Finch,,7,1954,,T5256,569823,,,
569840,The Antique Shop,,7,1955,,A5321,569823,,,
569841,The Best Years,,7,1955,,B2362,569823,,,
569842,The Buzzer,,7,1954,,B26,569823,,,
569843,The Host,,7,1954,,H23,569823,,,
569844,The House on the Hill,,7,1952,,H2534,569823,,,
569847,This Day Is Yours,,7,1954,,T2326,569823,,,
569848,Uncle Harry,,7,1954,,U5246,569823,,,
569849,Up Ferguson Way,,7,1955,,U1625,569823,,,
569850,Was It Red?,,7,1953,,W2363,569823,,,
570302,The Surrender and Occupation of Japan,,7,1951,,S6536,570282,1,22,
952243,Rapunzel/The Brave Little Tailor/Rumpelstiltskin,,7,1959,,R1524,952239,1,1,
596372,Sunflower Seed Story,,7,1952,,S5146,596370,1,15,
596373,The Alien Smuggler Story,,7,1952,,A4525,596370,1,1,
596374,The Archeological Story,,7,1952,,A6242,596370,1,37,
596375,The Art Treasure Story,,7,1952,,A6362,596370,1,27,
596376,The Assassin Ring Story,,7,1952,,A2565,596370,1,31,
596377,The Atomic Mine Story,,7,1952,,A3525,596370,1,25,
596378,The Bhandara Story,,7,1952,,B5362,596370,1,7,
596379,The Black Hood Story,,7,1952,,B4232,596370,1,36,
596380,The Blood-Stained Feather Story,,7,1952,,B4323,596370,1,13,
596381,The Bodyguard Story,,7,1952,,B3263,596370,1,26,
596382,The Briefcase Story,,7,1952,,B6123,596370,1,18,
596383,The Burma Temple Story,,7,1952,,B6535,596370,1,14,
596385,The Civil War Map Story,,7,1952,,C1465,596370,1,19,
596386,The Dead General Story,,7,1952,,D3256,596370,1,22,
596387,The Death in the Morgue Story,,7,1952,,D3535,596370,1,33,
596388,The Decoy Story,,7,1952,,D236,596370,1,32,
596390,The Iron Banner Story,,7,1952,,I6515,596370,1,21,
596391,The Italian Movie Story,,7,1952,,I3451,596370,1,12,
596392,The Key Story,,7,1952,,K236,596370,1,6,
596393,The Knitting Needle Story,,7,1952,,K5352,596370,1,30,
596394,The Lagoon Story,,7,1952,,L2523,596370,1,10,
596395,The Manger Story,,7,1952,,M5262,596370,1,5,
596396,The Memory Chain,,7,1952,,M5625,596370,1,4,
596398,The Missing Diplomat Story,,7,1952,,M2523,596370,1,17,
596399,The One Blue Chip Story,,7,1952,,O5142,596370,1,28,
596400,The Parachute Story,,7,1952,,P6232,596370,1,23,
596401,The Paris Sewer Story,,7,1952,,P6262,596370,1,24,
596402,The Pat and Mike Story,,7,1952,,P3535,596370,1,9,
596403,The Perfect Alibi,,7,1952,,P6123,596370,1,39,
596404,The Piece of String Story,,7,1952,,P2123,596370,1,20,
596405,The Red Queen Story,,7,1952,,R3252,596370,1,29,
596406,The Salami Story,,7,1952,,S4523,596370,1,8,
596407,The Stolen Letter,,7,1952,,S3454,596370,1,34,
596408,The Submarine Story,,7,1952,,S1565,596370,1,2,
596409,The Venetian Story,,7,1952,,V5352,596370,1,35,
637913,Morgan,,7,1959,,M625,637912,8,2,
638019,Forty Steps to Glory,,7,1959,,F6323,637912,7,33,
638148,Somewhere in the Vultures,,7,1959,,S5653,637912,8,38,
638299,The Scalpel and the Gun,,7,1959,,S2414,637912,8,6,
1204890,Black Barrier,,7,1959,,B4216,1204882,1,39,
637914,"11,000 Miners Can't Be Wrong",,7,1954,,M5625,637912,3,2,
638032,Halfway Girl,,7,1954,,H4126,637912,3,3,
638240,The Last Letter,,7,1956,,L2343,637912,5,7,
666910,Robbery with Violence,,7,1959,,R1631,666882,1,38,
1140106,Mental Patient,,7,1956,,M5341,1140018,1,28,
1585066,Luke and the Tenderfoot,,2,1955,,L2535,,,,1955-????
2232364,Mark of the Octopus,,7,1958,,M6213,2232312,1,4,
703009,Dixieland Small-Fry,,2,1957,,D2453,,,,1957-1960
718208,(1955-01-28),,7,1955,,,718207,,,
727015,Double Play,,2,1953,,D1414,,,,1953-????
727444,A Borderline Case,,7,1955,,B6364,727443,4,3,
727445,A Fast Buck,,7,1956,,F2312,727443,4,6,
727446,A Flight of Birds,,7,1956,,F4231,727443,4,17,
727447,A Lesson in Love,,7,1954,,L2541,727443,2,22,
727448,A Likely Story,,7,1956,,L2423,727443,4,27,
727449,A Line in the Snow,,7,1954,,L5325,727443,2,34,
727450,A Lodging for the Night,,7,1953,,L3252,727443,1,19,
727451,A New Life,,7,1956,,N41,727443,4,19,
727452,A Priceless Pocket,,7,1953,,P6242,727443,1,20,
727453,A Train to the Sea,,7,1956,,T6532,727443,4,26,
727454,A Walk in the Wilderness,,7,1956,,W4253,727443,4,14,
727455,American Duel,,7,1953,,A5625,727443,1,14,
727456,Another Day,,7,1955,,A5363,727443,3,31,
727457,Atlantic Night,,7,1955,,A3453,727443,3,41,
727458,Beloved Stranger,,7,1956,,B4132,727443,4,32,
727459,Better Mousetraps,,7,1956,,B3652,727443,4,10,
727460,Big Nick,,7,1955,,B252,727443,3,38,
727461,Blue Murder,,7,1955,,B4563,727443,3,36,
727462,Border Incident,,7,1955,,B6365,727443,3,12,
727464,Con Cregan's Legacy,,7,1955,,C5262,727443,3,21,
727465,Counterfeit,,7,1955,,C5361,727443,3,16,
727466,Crime �� la Carte,,7,1955,,C6542,727443,3,22,
727467,Crown of the Andes,,7,1956,,C6513,727443,5,7,
727468,Deadline: Vienna,,7,1956,,D3451,727443,4,8,
727469,Destination Milan,,7,1953,,D2353,727443,1,12,
727470,Dialogue with Two Faces,,7,1953,,D4231,727443,1,5,
727471,Dimitrios,,7,1956,,D5362,727443,4,7,
727472,Double Identity,,7,1954,,D1435,727443,2,20,
727473,Dream Stuff,,7,1954,,D6523,727443,2,36,
727474,Emerald Green,,7,1953,,E5643,727443,1,26,
727475,Enchanted Doll,,7,1955,,E5253,727443,3,34,
727476,Face of the Law,,7,1954,,F2134,727443,3,5,
727477,First Day,,7,1956,,F623,727443,4,16,
727478,Flight One-Zero-One,,7,1955,,F4235,727443,3,32,
727479,Foolish Notions,,7,1953,,F4253,727443,1,13,
727480,Forever Is a Long Time,,7,1955,,F6162,727443,3,11,
727481,Forever My Heart,,7,1953,,F6165,727443,2,3,
727482,Four Farewells in Venice,,7,1954,,F6164,727443,2,37,
727483,Gabrielle,,7,1956,,G164,727443,4,9,
727484,Goodbye Tomorrow,,7,1955,,G3135,727443,3,30,
727485,Gramma Brenn,,7,1954,,G6516,727443,2,12,
727486,Guilt,,7,1955,,G43,727443,4,2,
727487,Guy in the Middle,,7,1956,,G5353,727443,4,33,
727488,Happy Birthday,,7,1953,,H163,727443,1,10,
727489,Heritage,,7,1955,,H632,727443,4,4,
727490,Homecoming,,7,1956,,H5252,727443,5,8,
727491,Honeymoon Deferred,,7,1955,,H5316,727443,3,17,
727492,Jason's House,,7,1956,,J252,727443,4,12,
727493,Johnny Blue,,7,1954,,J514,727443,2,26,
727494,King High,,7,1954,,K52,727443,2,11,
727495,Leave to Die,,7,1954,,L13,727443,2,18,
727496,Little Brother,,7,1953,,L3416,727443,1,3,
727497,Lochinvar,,7,1953,,L2516,727443,1,7,
727498,Lowland Fling,,7,1953,,L4531,727443,1,25,
727499,Man Who Heard Everything,,7,1954,,M5631,727443,3,2,
727500,Mister Purley's Profession,,7,1956,,M2361,727443,4,30,
727501,Moment of Truth,,7,1953,,M5313,727443,2,4,
727502,Mr. Sampson,,7,1954,,M6251,727443,3,1,
727503,Mutiny,,7,1956,,M35,727443,4,24,
727504,My Favorite Aunt,,7,1953,,M1635,727443,1,30,
727505,My Name Is Jones,,7,1953,,M5252,727443,1,18,
727506,Myra and the Moneyman,,7,1954,,M6535,727443,2,23,
727507,No Samples,,7,1956,,N2514,727443,4,13,
727508,One Can't Help Feeling Sorry,,7,1956,,O5253,727443,5,6,
727509,One Way Ticket,,7,1954,,O5323,727443,2,35,
727510,Outpost,,7,1953,,O3123,727443,1,17,
727511,Panic,,7,1953,,P52,727443,2,8,
727512,Pardon My Ghost,,7,1954,,P6352,727443,2,15,
727513,Pattern for Glory,,7,1954,,P3651,727443,2,33,
727514,Pitfall,,7,1955,,P314,727443,3,20,
727515,Play Me a Blue Note,,7,1956,,P4514,727443,4,28,
727516,Point of View,,7,1956,,P531,727443,4,23,
727517,Provincial Lady,,7,1954,,P6152,727443,2,30,
727518,Rain Forest,,7,1954,,R5162,727443,2,29,
727519,Rehearsal,,7,1954,,R624,727443,3,4,
727520,Rendezvous at Dawn,,7,1956,,R5321,727443,5,9,
727521,Room 506,,7,1955,,R5,727443,3,23,
727522,Scheherezade,,7,1956,,S2623,727443,5,10,
727523,Second Wind,,7,1954,,S2535,727443,2,17,
727524,Ship Day,,7,1956,,S13,727443,4,21,
727525,Silent Night: The Story of the Original Christmas Carol,,7,1954,,S4535,727443,3,9,
727526,Someone Outside,,7,1956,,S5323,727443,5,5,
727527,Stand By,,7,1954,,S3531,727443,3,10,
727528,Street of Angels,,7,1954,,S3631,727443,2,27,
727529,Success Train,,7,1955,,S2365,727443,4,1,
727530,Sylvia,,7,1953,,S41,727443,1,21,
727531,Take a Number,,7,1953,,T2516,727443,1,8,
727532,The 90th Day,,7,1955,,T3,727443,3,15,
727533,The Accused,,7,1953,,A23,727443,1,1,
727534,The Apples,,7,1954,,A142,727443,2,32,
727535,The Auction,,7,1955,,A235,727443,3,28,
727536,The Awakening,,7,1954,,A252,727443,2,31,
727537,The Best Man,,7,1956,,B235,727443,5,12,
727538,The Bitter Heart,,7,1953,,B363,727443,2,6,
727539,The Charm,,7,1953,,C65,727443,2,9,
727540,The Clock,,7,1953,,C42,727443,1,4,
727541,The Dark Lake,,7,1955,,D6242,727443,3,19,
727542,The Death of Michael Turbin,,7,1953,,D3152,727443,2,7,
727543,The Door,,7,1953,,D6,727443,2,1,
727544,The Dunce,,7,1956,,D52,727443,4,20,
727545,The Five Pound Note,,7,1953,,F1535,727443,1,11,
727546,The Genie,,7,1953,,G5,727443,1,27,
727547,The Great White Bird,,7,1953,,G6316,727443,2,2,
727548,The Happy McBains,,7,1954,,H1521,727443,2,28,
727549,The Heel,,7,1953,,H4,727443,1,29,
727550,The Heirloom,,7,1954,,H645,727443,2,24,
727551,The Hero,,7,1955,,H6,727443,3,42,
727552,The Hideaway,,7,1955,,H3,727443,3,14,
727553,The Immigrant,,7,1955,,I5265,727443,4,5,
727554,The International Settlement,,7,1954,,I5365,727443,2,19,
727556,The Journey,,7,1953,,J65,727443,1,24,
727557,The Last Knife,,7,1954,,L2325,727443,3,3,
